Pulgar (Flexión 0-100),Índice (Flexión 0-100),Corazón (Flexión 0-100),Anular (Flexión 0-100),Meñique (Flexión 0-100),AX (Acelerómetro X en Gs),AY (Acelerómetro Y en Gs),AZ (Acelerómetro Z en Gs),GX (Giroscopio X en grados/seg),GY (Giroscopio Y en grados/seg),GZ (Giroscopio Z en grados/seg),Letra
49.6,95.1,70.2,79.2,0.0,-0.8952,0.2373,0.3213,0.0,0.0,0.0,J
49.8,95.2,70.4,79.0,0.0,-0.8947,0.2369,0.3211,0.0,0.0,0.0,J
49.8,95.2,70.4,79.0,0.0,-0.8945,0.236,0.321,0.0,0.0,0.0,J
49.8,95.3,70.5,79.0,0.0,-0.8945,0.2361,0.3205,0.0,0.0,0.0,J
49.9,95.3,70.6,79.0,0.0,-0.8942,0.236,0.3205,0.0,0.0,0.0,J
49.9,95.3,70.7,79.0,0.0,-0.8932,0.2354,0.3208,0.0,0.0,0.0,J
46.8,95.2,70.7,78.9,0.0,-0.8931,0.2366,0.3198,0.0,0.0,0.0,J
47.2,95.2,70.2,78.9,0.0,-0.8932,0.2378,0.3208,0.0,0.0,0.0,J
47.3,95.2,70.0,78.8,0.0,-0.8932,0.2384,0.3219,0.0,0.0,0.0,J
47.3,95.3,69.3,78.9,0.0,-0.893,0.2388,0.3224,0.0,0.0,0.0,J
47.4,95.3,69.8,78.6,0.0,-0.8925,0.2402,0.3218,0.0,0.0,0.0,J
47.4,95.4,66.7,78.6,0.0,-0.8919,0.2395,0.3228,0.0,0.0,0.0,J
47.7,95.5,66.1,78.7,0.0,-0.8915,0.2397,0.3233,0.0,0.0,0.0,J
48.0,95.6,65.7,78.7,0.0,-0.8913,0.2408,0.3228,0.0,0.0,0.0,J
48.2,95.7,66.0,78.7,0.0,-0.8903,0.2397,0.3227,0.0,0.0,0.0,J
48.7,95.8,62.1,78.3,0.0,-0.8907,0.2415,0.324,0.0,0.0,0.0,J
49.0,95.8,62.5,78.0,0.0,-0.8919,0.2426,0.3263,0.0,0.0,0.0,J
48.8,95.9,62.7,78.1,0.0,-0.8915,0.243,0.3266,0.0,0.0,0.0,J
49.0,95.9,62.9,78.1,0.0,-0.8915,0.2426,0.3266,0.0,0.0,0.0,J
49.1,95.9,62.8,78.1,0.0,-0.8917,0.2441,0.3276,0.0,0.0,0.0,J
49.0,96.0,59.1,78.3,0.0,-0.8923,0.2449,0.3281,0.0,0.0,0.0,J
44.7,95.2,61.3,78.2,0.0,-0.8937,0.2452,0.3287,0.0,0.0,0.0,J
45.5,95.1,64.4,77.7,0.0,-0.8897,0.2455,0.3238,0.0,0.0,0.0,J
46.5,95.1,67.9,77.7,0.0,-0.8887,0.2451,0.3253,0.0,0.0,0.0,J
46.8,95.1,70.1,77.4,0.0,-0.8895,0.2465,0.3269,0.0,0.0,0.0,J
46.9,94.6,70.5,77.1,0.0,-0.8887,0.2442,0.3267,0.0,0.0,0.0,J
45.9,93.6,70.7,77.1,0.0,-0.8895,0.2449,0.3282,0.0,0.0,0.0,J
44.4,92.7,70.9,76.6,0.0,-0.8895,0.2447,0.3269,0.0,0.0,0.0,J
44.3,92.1,71.0,76.6,0.0,-0.8905,0.2445,0.3278,0.0,0.0,0.0,J
44.2,91.6,71.2,76.7,0.0,-0.8909,0.2446,0.3293,0.0,0.0,0.0,J
43.5,91.0,71.3,76.8,0.0,-0.8909,0.2434,0.3289,0.0,0.0,0.0,J
43.6,90.7,71.0,76.9,0.0,-0.8907,0.2425,0.3288,0.0,0.0,0.0,J
43.7,90.7,70.8,77.1,0.0,-0.8909,0.2431,0.328,0.0,0.0,0.0,J
43.7,90.7,70.7,77.2,0.0,-0.8906,0.2427,0.326,0.0,0.0,0.0,J
43.7,90.3,70.1,77.2,0.0,-0.891,0.2432,0.3249,0.0,0.0,0.0,J
43.7,90.2,69.4,77.3,0.0,-0.8911,0.243,0.3256,0.0,0.0,0.0,J
43.7,90.2,68.1,77.4,0.0,-0.8918,0.2434,0.3255,0.0,0.0,0.0,J
43.9,90.3,68.3,77.4,0.0,-0.891,0.245,0.3243,0.0,0.0,0.0,J
44.1,90.4,68.5,77.5,0.0,-0.8911,0.2442,0.3255,0.0,0.0,0.0,J
44.4,90.5,68.9,77.5,0.0,-0.8909,0.2454,0.3251,0.0,0.0,0.0,J
0.0,0.0,0.0,21.3,70.1,0.813,0.1283,0.6463,0.0,0.0,0.0,K
0.0,0.0,0.0,22.1,70.1,0.8126,0.1269,0.6472,0.0,0.0,0.0,K
0.0,0.0,0.0,22.5,70.1,0.8124,0.1262,0.6477,0.0,0.0,0.0,K
0.0,0.0,0.0,22.8,70.2,0.8119,0.125,0.6483,0.0,0.0,0.0,K
0.0,0.0,0.0,23.5,70.2,0.8118,0.1238,0.6486,0.0,0.0,0.0,K
0.0,0.0,0.0,23.9,70.2,0.8113,0.123,0.6497,0.0,0.0,0.0,K
0.0,0.0,0.0,23.9,70.3,0.8111,0.1219,0.6506,0.0,0.0,0.0,K
0.0,0.0,0.0,24.1,70.2,0.8104,0.1218,0.6514,0.0,0.0,0.0,K
0.0,0.0,0.0,23.6,69.5,0.8108,0.1203,0.6506,0.0,0.0,0.0,K
0.0,0.0,0.0,20.4,70.2,0.8082,0.1216,0.6526,0.0,0.0,0.0,K
0.0,0.0,0.0,14.2,70.5,0.8057,0.1209,0.6587,0.0,0.0,0.0,K
0.0,0.0,0.0,14.4,62.8,0.8068,0.1196,0.6573,0.0,0.0,0.0,K
0.0,0.0,0.0,17.3,65.7,0.8105,0.1187,0.6517,0.0,0.0,0.0,K
0.0,0.0,0.0,19.3,67.9,0.8149,0.119,0.6448,0.0,0.0,0.0,K
0.0,0.0,0.0,27.1,70.0,0.8192,0.117,0.6367,0.0,0.0,0.0,K
0.0,0.0,0.0,31.0,71.1,0.8281,0.12,0.6202,0.0,0.0,0.0,K
0.0,0.0,0.0,35.8,72.3,0.8359,0.1126,0.6109,0.0,0.0,0.0,K
0.0,0.0,0.0,45.8,73.2,0.8436,0.1114,0.5996,0.0,0.0,0.0,K
0.0,6.0,0.0,55.2,74.2,0.8517,0.1078,0.5873,0.0,0.0,0.0,K
0.0,6.0,0.0,64.2,75.1,0.8585,0.1042,0.5783,0.0,0.0,0.0,K
1.1,6.0,0.0,70.4,75.9,0.8643,0.1035,0.5699,0.0,0.0,0.0,K
2.0,20.4,0.0,71.8,76.4,0.8705,0.1014,0.5579,0.0,0.0,0.0,K
3.2,20.4,0.0,73.3,76.7,0.8733,0.1,0.5557,0.0,0.0,0.0,K
4.5,20.4,0.0,74.4,76.1,0.8765,0.0969,0.5518,0.0,0.0,0.0,K
6.0,32.9,0.0,75.3,76.2,0.8802,0.0933,0.546,0.0,0.0,0.0,K
6.6,35.1,0.0,76.2,76.7,0.8822,0.0907,0.5447,0.0,0.0,0.0,K
5.2,0.0,0.0,77.1,76.9,0.885,0.0869,0.5401,0.0,0.0,0.0,K
5.3,0.0,0.0,77.8,77.2,0.8877,0.0837,0.5371,0.0,0.0,0.0,K
6.1,0.0,0.0,78.4,77.3,0.8896,0.0813,0.5346,0.0,0.0,0.0,K
7.9,0.0,0.0,79.0,77.4,0.8914,0.0785,0.5327,0.0,0.0,0.0,K
8.9,0.0,0.0,79.6,77.4,0.8936,0.0767,0.5295,0.0,0.0,0.0,K
9.9,0.0,0.0,80.4,76.7,0.8952,0.0749,0.5274,0.0,0.0,0.0,K
10.8,0.0,0.0,81.4,76.8,0.8961,0.0737,0.5273,0.0,0.0,0.0,K
8.8,0.0,0.0,82.1,76.9,0.8972,0.0726,0.5261,0.0,0.0,0.0,K
4.9,0.0,0.0,82.9,77.0,0.8979,0.0707,0.5251,0.0,0.0,0.0,K
3.1,0.0,0.0,83.5,77.1,0.8982,0.0698,0.5246,0.0,0.0,0.0,K
3.6,0.0,0.0,84.1,77.1,0.8986,0.0681,0.524,0.0,0.0,0.0,K
4.2,0.0,0.0,84.3,77.9,0.8993,0.0677,0.5241,0.0,0.0,0.0,K
4.7,0.0,0.0,84.6,78.7,0.8992,0.0661,0.5241,0.0,0.0,0.0,K
5.1,0.0,0.0,85.0,79.3,0.899,0.0649,0.5241,0.0,0.0,0.0,K
5.4,0.0,0.0,85.3,79.9,0.8993,0.0651,0.524,0.0,0.0,0.0,K
6.0,0.0,0.0,82.6,80.8,0.8991,0.0647,0.5239,0.0,0.0,0.0,K
6.6,0.0,0.0,83.2,81.7,0.8992,0.0647,0.5237,0.0,0.0,0.0,K
7.0,0.0,0.0,83.9,82.2,0.8989,0.063,0.5245,0.0,0.0,0.0,K
7.7,0.0,0.0,84.6,81.4,0.899,0.0629,0.5248,0.0,0.0,0.0,K
4.3,0.0,0.0,85.4,81.5,0.8991,0.063,0.5251,0.0,0.0,0.0,K
2.3,0.0,0.0,86.0,81.7,0.8986,0.0621,0.5258,0.0,0.0,0.0,K
1.3,0.0,0.0,86.8,81.7,0.8983,0.0616,0.5264,0.0,0.0,0.0,K
0.9,0.0,0.0,87.3,81.4,0.8984,0.0625,0.527,0.0,0.0,0.0,K
0.5,0.0,0.0,87.9,80.8,0.8983,0.0624,0.5273,0.0,0.0,0.0,K
0.3,0.0,0.0,88.4,80.4,0.8977,0.0635,0.5284,0.0,0.0,0.0,K
0.2,0.0,0.0,88.8,80.1,0.8975,0.0629,0.5293,0.0,0.0,0.0,K
0.1,0.0,0.0,89.4,80.0,0.8971,0.0623,0.5291,0.0,0.0,0.0,K
0.5,0.0,0.0,89.8,79.9,0.8969,0.0624,0.5297,0.0,0.0,0.0,K
1.0,0.0,0.0,90.0,79.9,0.8969,0.062,0.5296,0.0,0.0,0.0,K
1.3,0.0,0.0,89.7,79.9,0.897,0.0625,0.5305,0.0,0.0,0.0,K
1.3,0.0,0.0,89.7,79.9,0.8969,0.061,0.5304,0.0,0.0,0.0,K
0.7,0.0,0.0,89.8,79.9,0.8965,0.0611,0.5314,0.0,0.0,0.0,K
0.0,0.0,75.5,77.6,74.7,0.974,-0.3211,0.0125,0.0,0.0,0.0,L
0.0,0.0,75.5,77.7,74.7,0.9735,-0.3249,0.0115,0.0,0.0,0.0,L
0.0,0.0,75.6,77.7,74.7,0.9718,-0.3273,0.0131,0.0,0.0,0.0,L
0.0,0.0,75.6,77.8,74.7,0.9742,-0.3276,0.0138,0.0,0.0,0.0,L
0.0,0.0,75.6,77.9,74.7,0.9732,-0.3298,0.0132,0.0,0.0,0.0,L
0.0,0.0,75.7,78.0,74.7,0.9727,-0.3307,0.0146,0.0,0.0,0.0,L
0.0,0.0,75.8,78.0,74.7,0.973,-0.3321,0.0136,0.0,0.0,0.0,L
0.0,0.0,75.8,78.0,74.7,0.9729,-0.3322,0.0152,0.0,0.0,0.0,L
0.0,0.0,75.9,78.0,74.7,0.9733,-0.3339,0.0152,0.0,0.0,0.0,L
0.0,0.0,75.9,77.9,74.7,0.9724,-0.3361,0.0156,0.0,0.0,0.0,L
0.0,0.0,75.9,77.6,74.5,0.9719,-0.3348,0.0165,0.0,0.0,0.0,L
0.0,0.0,75.9,76.8,74.3,0.9715,-0.3357,0.0172,0.0,0.0,0.0,L
0.0,0.0,75.9,76.7,74.3,0.9712,-0.3339,0.0192,0.0,0.0,0.0,L
0.0,0.0,75.9,76.6,74.3,0.9712,-0.3341,0.0191,0.0,0.0,0.0,L
0.0,0.0,75.9,76.5,74.2,0.971,-0.3353,0.0204,0.0,0.0,0.0,L
0.0,0.0,75.9,76.6,74.1,0.9708,-0.3362,0.0212,0.0,0.0,0.0,L
0.0,0.0,75.9,76.6,74.1,0.9716,-0.336,0.0224,0.0,0.0,0.0,L
0.0,0.0,76.0,76.6,74.0,0.9703,-0.3366,0.0211,0.0,0.0,0.0,L
0.0,0.0,76.0,76.6,73.9,0.9708,-0.3352,0.0212,0.0,0.0,0.0,L
0.0,0.0,76.0,76.7,73.8,0.9701,-0.3367,0.0219,0.0,0.0,0.0,L
0.0,0.0,75.8,76.7,73.8,0.9707,-0.3363,0.0205,0.0,0.0,0.0,L
0.0,0.0,75.8,76.7,73.9,0.9702,-0.3372,0.0205,0.0,0.0,0.0,L
0.0,0.0,75.8,76.7,73.9,0.97,-0.3367,0.0215,0.0,0.0,0.0,L
0.0,0.0,75.8,76.6,74.0,0.9694,-0.3356,0.0212,0.0,0.0,0.0,L
0.0,0.0,75.6,76.7,74.0,0.9704,-0.335,0.0196,0.0,0.0,0.0,L
0.0,0.0,75.6,76.8,74.0,0.9705,-0.3347,0.0194,0.0,0.0,0.0,L
0.0,0.0,75.6,76.9,74.1,0.9705,-0.3339,0.0175,0.0,0.0,0.0,L
0.0,0.0,75.7,76.8,74.1,0.9701,-0.3348,0.0174,0.0,0.0,0.0,L
0.0,0.0,75.7,76.7,74.0,0.9694,-0.3358,0.0162,0.0,0.0,0.0,L
0.0,0.0,75.6,76.6,73.4,0.97,-0.3379,0.0147,0.0,0.0,0.0,L
0.0,0.0,75.6,76.6,73.0,0.9696,-0.3381,0.015,0.0,0.0,0.0,L
0.0,0.0,75.6,76.6,72.7,0.9697,-0.3387,0.0152,0.0,0.0,0.0,L
0.0,0.0,75.5,76.7,72.7,0.9705,-0.3378,0.0161,0.0,0.0,0.0,L
0.0,0.0,75.4,76.8,72.7,0.9696,-0.3384,0.0184,0.0,0.0,0.0,L
0.0,0.0,75.4,76.8,72.4,0.9692,-0.3396,0.0191,0.0,0.0,0.0,L
0.0,0.0,75.2,76.9,72.3,0.9696,-0.3381,0.0197,0.0,0.0,0.0,L
0.0,0.0,75.0,76.9,72.2,0.9701,-0.3384,0.0208,0.0,0.0,0.0,L
0.0,0.0,74.8,76.9,72.3,0.9699,-0.3391,0.0202,0.0,0.0,0.0,L
0.0,0.0,74.5,76.9,72.3,0.9705,-0.3388,0.0207,0.0,0.0,0.0,L
0.0,0.0,74.4,76.9,72.4,0.9695,-0.3393,0.0208,0.0,0.0,0.0,L
0.0,0.0,74.2,77.0,72.4,0.9699,-0.3396,0.0218,0.0,0.0,0.0,L
0.0,0.0,74.4,77.0,72.4,0.97,-0.34,0.0216,0.0,0.0,0.0,L
0.0,0.0,74.5,77.0,72.4,0.9697,-0.34,0.0223,0.0,0.0,0.0,L
0.0,0.0,74.6,77.1,72.3,0.9702,-0.3386,0.0236,0.0,0.0,0.0,L
0.0,0.0,74.7,77.1,72.0,0.969,-0.3381,0.0223,0.0,0.0,0.0,L
0.0,0.0,74.8,77.0,71.7,0.9692,-0.3378,0.0236,0.0,0.0,0.0,L
0.0,0.0,74.8,76.9,71.7,0.9692,-0.3373,0.0226,0.0,0.0,0.0,L
0.0,0.0,74.9,77.0,71.4,0.9684,-0.3429,0.0197,0.0,0.0,0.0,L
0.0,0.0,75.0,76.8,71.7,0.9684,-0.3397,0.009,0.0,0.0,0.0,L
0.0,0.0,75.1,76.8,72.0,0.9682,-0.3389,-0.0051,0.0,0.0,0.0,L
0.0,0.0,74.8,76.8,72.2,0.9674,-0.3393,-0.0135,0.0,0.0,0.0,L
0.0,0.0,74.4,76.9,72.4,0.9688,-0.3319,-0.0315,0.0,0.0,0.0,L
0.0,0.0,74.4,76.9,72.6,0.9702,-0.3286,-0.0423,0.0,0.0,0.0,L
0.0,0.0,74.4,76.9,72.8,0.9724,-0.3173,-0.0501,0.0,0.0,0.0,L
0.0,0.0,74.5,77.0,72.4,0.9721,-0.3113,-0.0603,0.0,0.0,0.0,L
0.0,0.0,74.5,77.0,72.4,0.974,-0.3084,-0.0649,0.0,0.0,0.0,L
0.0,0.0,74.6,77.1,72.4,0.9767,-0.2944,-0.074,0.0,0.0,0.0,L
0.0,0.0,74.2,77.1,72.3,0.9792,-0.2825,-0.0832,0.0,0.0,0.0,L
0.0,0.0,74.1,77.2,72.3,0.9812,-0.2732,-0.0869,0.0,0.0,0.0,L
0.0,0.0,0.0,0.0,85.8,-0.9473,0.0997,0.2139,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,85.8,-0.9466,0.0925,0.2089,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,85.8,-0.9466,0.0857,0.2046,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.8,-0.9486,0.0787,0.2005,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.9,-0.9486,0.0751,0.1981,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.8,-0.9503,0.0696,0.1974,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.1,-0.9505,0.066,0.1954,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.5,-0.9512,0.062,0.1941,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.9,-0.9514,0.06,0.1923,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,85.1,-0.9527,0.0572,0.191,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,85.2,-0.9517,0.0553,0.1883,0.0,0.0,0.0,M
0.1,0.0,0.0,0.0,85.2,-0.9526,0.0531,0.1872,0.0,0.0,0.0,M
0.1,0.0,0.0,0.0,85.3,-0.9521,0.0497,0.1838,0.0,0.0,0.0,M
0.1,0.0,0.0,0.0,84.7,-0.9541,0.047,0.1861,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.6,-0.9537,0.0432,0.1831,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.6,-0.954,0.0404,0.18,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.6,-0.9549,0.0363,0.1774,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.5,-0.9556,0.0328,0.1758,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.1,-0.9549,0.028,0.1759,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.9,-0.9532,0.0231,0.1756,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.9,-0.953,0.0185,0.1718,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.2,-0.9552,0.0187,0.1696,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.4,-0.9536,0.0142,0.1659,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.2,-0.9538,0.0137,0.1641,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.0,-0.9545,0.0125,0.1617,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.2,-0.9573,0.0118,0.1604,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.2,-0.9588,0.0086,0.1614,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.2,-0.9576,0.0085,0.1586,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.7,-0.9584,0.0073,0.1583,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.7,-0.9582,0.0075,0.1566,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.3,-0.9609,0.0092,0.1568,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,83.3,-0.9604,0.0085,0.1553,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,82.4,-0.9592,0.0078,0.154,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,80.2,-0.9583,0.0075,0.1535,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,79.0,-0.9595,0.007,0.1531,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,79.1,-0.9605,0.0056,0.1536,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,79.2,-0.9601,0.0063,0.1529,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,78.7,-0.959,0.0052,0.1522,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,78.0,-0.9597,0.0051,0.1523,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,78.1,-0.9608,0.0069,0.1517,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,78.4,-0.9598,0.0067,0.1514,0.0,0.0,0.0,M
0.0,0.0,0.0,0.5,78.8,-0.9594,0.0062,0.1515,0.0,0.0,0.0,M
0.0,0.0,0.0,0.9,79.0,-0.9584,0.0066,0.1512,0.0,0.0,0.0,M
0.0,0.0,0.0,0.5,79.5,-0.9589,0.0045,0.1515,0.0,0.0,0.0,M
0.0,0.0,0.0,0.3,80.3,-0.9594,0.0054,0.1511,0.0,0.0,0.0,M
0.0,0.0,0.0,0.1,81.5,-0.9584,0.0063,0.1498,0.0,0.0,0.0,M
0.0,0.0,0.0,0.1,82.5,-0.9586,0.0078,0.1494,0.0,0.0,0.0,M
0.0,0.0,0.0,0.1,83.5,-0.9582,0.0093,0.1481,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,84.5,-0.9586,0.0108,0.1486,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,85.5,-0.9588,0.0106,0.1462,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,86.5,-0.959,0.0134,0.1495,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,87.4,-0.959,0.0105,0.1491,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.0,-0.9582,0.0119,0.1509,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.3,-0.9581,0.0126,0.1515,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.6,-0.9571,0.0124,0.1525,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,88.9,-0.9583,0.0121,0.1525,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,89.4,-0.9578,0.0116,0.1504,0.0,0.0,0.0,M
0.0,0.0,0.0,0.0,89.8,-0.9574,0.0138,0.1513,0.0,0.0,0.0,M
0.0,0.0,0.0,77.4,78.1,-0.9209,0.0588,0.3256,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.9213,0.0573,0.3236,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.9217,0.0551,0.3223,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.922,0.0528,0.3215,0.0,0.0,0.0,N
0.0,0.0,0.0,76.3,78.1,-0.9222,0.0519,0.319,0.0,0.0,0.0,N
0.0,0.0,0.0,76.3,77.7,-0.9225,0.0496,0.3185,0.0,0.0,0.0,N
0.0,0.0,0.0,76.3,77.6,-0.9233,0.0491,0.3168,0.0,0.0,0.0,N
0.0,0.0,0.0,76.6,77.7,-0.9236,0.0477,0.3151,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.7,-0.9236,0.0462,0.3124,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.6,-0.9236,0.0458,0.3115,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.7,-0.9235,0.0459,0.3096,0.0,0.0,0.0,N
0.0,0.0,0.0,77.3,77.8,-0.9238,0.0455,0.3089,0.0,0.0,0.0,N
0.0,0.0,0.0,77.5,77.8,-0.9236,0.0464,0.3077,0.0,0.0,0.0,N
0.0,0.0,0.0,77.5,78.0,-0.9238,0.0464,0.3069,0.0,0.0,0.0,N
0.0,0.0,0.0,77.7,78.1,-0.9242,0.0454,0.3075,0.0,0.0,0.0,N
0.0,0.0,0.0,77.8,78.2,-0.9249,0.0447,0.3079,0.0,0.0,0.0,N
0.0,0.0,0.0,78.0,78.3,-0.9248,0.0431,0.3082,0.0,0.0,0.0,N
0.0,0.0,0.0,78.1,78.4,-0.924,0.0429,0.3079,0.0,0.0,0.0,N
0.0,0.0,0.0,78.2,78.4,-0.926,0.0428,0.3077,0.0,0.0,0.0,N
0.0,0.0,0.0,78.1,78.5,-0.9257,0.043,0.3069,0.0,0.0,0.0,N
0.0,0.0,0.0,78.1,77.3,-0.9263,0.0428,0.3062,0.0,0.0,0.0,N
0.0,0.0,0.0,77.4,77.4,-0.9273,0.0416,0.3066,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.5,-0.9289,0.0417,0.3059,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.5,-0.9277,0.0374,0.3029,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.5,-0.9287,0.0335,0.3021,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.5,-0.929,0.0299,0.302,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.6,-0.9296,0.027,0.2998,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.7,-0.9298,0.0225,0.298,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.8,-0.9304,0.019,0.296,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.9,-0.9305,0.0132,0.2935,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.0,-0.9278,0.0088,0.2926,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.932,0.0107,0.2905,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.1,-0.9338,0.0076,0.2907,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.2,-0.9325,0.007,0.2862,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.0,-0.9296,0.0038,0.2881,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.1,-0.9324,0.0059,0.2878,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.2,-0.9328,0.0059,0.2883,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,78.3,-0.9324,0.0064,0.2894,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.3,-0.9328,0.0069,0.2892,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.3,-0.9319,0.0051,0.2884,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,78.4,-0.9303,0.0027,0.2884,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,78.5,-0.9296,0.0035,0.2897,0.0,0.0,0.0,N
0.0,0.0,0.0,76.7,78.6,-0.9321,0.003,0.2913,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,78.0,-0.9318,0.0015,0.2928,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,77.4,-0.9317,0.0031,0.2923,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,77.0,-0.9324,0.0047,0.2916,0.0,0.0,0.0,N
0.0,0.0,0.0,76.4,76.4,-0.9349,0.0015,0.2924,0.0,0.0,0.0,N
0.0,0.0,0.0,76.5,76.7,-0.9315,0.0052,0.2925,0.0,0.0,0.0,N
0.0,0.0,0.0,76.6,76.9,-0.9312,0.0019,0.293,0.0,0.0,0.0,N
0.0,0.0,0.0,76.8,77.2,-0.9312,0.0027,0.2909,0.0,0.0,0.0,N
0.0,0.0,0.0,76.9,77.4,-0.9315,0.0012,0.2926,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.5,-0.9304,0.0022,0.291,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.7,-0.9318,0.0041,0.2912,0.0,0.0,0.0,N
0.0,0.0,0.0,77.0,77.8,-0.9334,0.0044,0.29,0.0,0.0,0.0,N
0.0,0.0,0.0,77.1,77.9,-0.9327,0.0044,0.2882,0.0,0.0,0.0,N
0.0,0.0,0.0,77.2,77.9,-0.9336,0.005,0.2874,0.0,0.0,0.0,N
0.0,0.0,0.0,77.2,78.0,-0.9333,0.0053,0.2877,0.0,0.0,0.0,N
0.0,0.0,0.0,77.2,78.1,-0.9325,0.0056,0.2863,0.0,0.0,0.0,N
49.2,100.0,53.7,62.5,35.3,0.9708,-0.2762,0.219,0.0,0.0,0.0,O
49.2,100.0,52.4,62.3,35.2,0.9708,-0.2768,0.2214,0.0,0.0,0.0,O
49.3,100.0,52.8,62.2,34.7,0.9703,-0.2776,0.2212,0.0,0.0,0.0,O
49.3,100.0,52.3,60.8,34.4,0.97,-0.2786,0.2212,0.0,0.0,0.0,O
49.3,100.0,51.9,60.3,34.1,0.9699,-0.2803,0.2214,0.0,0.0,0.0,O
49.4,100.0,51.7,59.5,33.5,0.9698,-0.2809,0.2232,0.0,0.0,0.0,O
